title,variant,price,imgUrl,link,l1,l2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数
韩系纽扣加厚套头毛衣女秋冬外穿宽松显瘦针织衫高级感慵懒风上衣,,58.21,"http://img.alicdn.com/img/bao/uploaded/i4/i2/1610897703/O1CN01OUhfiA26m1zw6ugKs~crop,0,504,3024,3024~_!!1610897703.jpg",,女装,Ifashion 女装,29844,,https://item.taobao.com/item.htm?id=993871170414,P0,03-13发布,'993871170414,58.21,,1
陈洁kiki【万人迷打底T】铜氨醋酸羊绒发热针织奢华质感T恤女,,109,http://img.alicdn.com/img/bao/uploaded/i4/i4/10550225/O1CN01SP7g7j1DX6DoVhLtx_!!10550225.jpg,,女装,女装T恤,29854,,https://item.taobao.com/item.htm?id=979380288610,P0,03-13发布,'979380288610,109,,1
UR2025秋季新款女装休闲简约基础撞色圆领修身T恤UYB450017,,58,http://img.alicdn.com/img/bao/uploaded/i4/i3/2104668892/O1CN01j7JX8J2FYavf7jyJo_!!2104668892.jpg,,女装,女装T恤,29856,,https://item.taobao.com/item.htm?id=973892016788,P0,03-13发布,'973892016788,58,,1
羽绒棉马甲背心女外穿坎肩外套,,33,http://img.alicdn.com/img/bao/uploaded/i4/i3/1095305939/O1CN011rUoNv1tk6xM0L6JA_!!1095305939.jpg,,女装,女装背心,29863,,https://item.taobao.com/item.htm?id=661649583368,P0,03-13发布,'661649583368,33,,1
【送运费险】白色亚麻老钱风衬衫,,60.7,http://img.alicdn.com/img/bao/uploaded/i4/i4/2214747319693/O1CN01YMJRF52LTS7ihhjHg_!!4611686018427383181-0-item_pic.jpg,,女装,女装衬衫,29872,,https://item.taobao.com/item.htm?id=929105742307,P0,03-13发布,'929105742307,60.7,,1
刺绣小狗高腰阔腿牛仔裤秋冬加绒,,87.9,http://img.alicdn.com/img/bao/uploaded/i4/i4/2208269494/O1CN01H28kDT2K0JKqpiaHG_!!2208269494.jpg,,女装,女装牛仔裤,29873,,https://item.taobao.com/item.htm?id=971259617275,P0,03-13发布,'971259617275,87.9,,1
胖妹妹设计感假两件连衣裙,,113.9,http://img.alicdn.com/img/bao/uploaded/i4/i3/816039967/O1CN01twLrVi2NUwbjuy9qN_!!816039967.png,,女装,女装连衣裙,29879,,https://item.taobao.com/item.htm?id=864109168399,P0,03-13发布,'864109168399,113.9,,1
言芙蝶高跟中筒靴加绒软皮软底时尚冬季细跟女鞋中年妈妈皮靴子,,170,http://img.alicdn.com/img/bao/uploaded/i4/i2/2207931057833/O1CN016JTkxq27jZTEJFqEx_!!2207931057833.jpg,,女装,女装靴子,29881,,https://item.taobao.com/item.htm?id=971386554927,P0,03-13发布,'971386554927,170,,1
AIVEI艾薇靴子23秋季P7480201,,537,http://img.alicdn.com/img/bao/uploaded/i4/i3/1752208973/O1CN01DjGR3E2G9glrUlJXu_!!1752208973.jpg,,女装,女装靴子,29887,,https://item.taobao.com/item.htm?id=736856539945,P0,03-13发布,'736856539945,537,,1
鑫鑫秋季女装条纹披肩外搭马甲2025秋季新款韩版百搭坎肩背心2927,,49.9,http://img.alicdn.com/img/bao/uploaded/i4/i1/738724281/O1CN01Jb9NO21hUkeCZlgwd_!!738724281.png,,女装,女装背心,29900,,https://item.taobao.com/item.htm?id=976339137519,P0,03-13发布,'976339137519,49.9,,1
简约高级感休闲阔腿工装连体裤,,168,http://img.alicdn.com/img/bao/uploaded/i4/i3/2834903177/O1CN01LKLQ2B1ZL7H6BAjzr_!!2834903177.png,,女装,女装连体裤,29902,,https://item.taobao.com/item.htm?id=820241585038,P0,03-13发布,'820241585038,168,,1
金丝天鹅绒运动服套装春秋2025,,271,http://img.alicdn.com/img/bao/uploaded/i4/i3/2407545841/O1CN01Bkc2nF1t1E0Ymxh1L_!!2407545841.jpg,,女装,女装卫衣运动衣,29909,,https://item.taobao.com/item.htm?id=537246782665,P0,03-13发布,'537246782665,271,,1
ELLE ACTIVE印花拼接女连帽卫衣,,299,http://img.alicdn.com/img/bao/uploaded/i4/i3/2219954863726/O1CN01gtcp1q1dOYquWM2mT_!!2219954863726.jpg,,女装,女装卫衣运动衣,29912,,https://item.taobao.com/item.htm?id=953190501310,P0,03-13发布,'953190501310,299,,1
ACHU 华贵矜持 高级感黑色V领缎面衬衫女飘带衬衣职场通勤OL上衣,,148,http://img.alicdn.com/img/bao/uploaded/i4/i3/774984046/O1CN014dGPjH1fl7ar04qyz_!!774984046.jpg,,女装,女装衬衫,29913,,https://item.taobao.com/item.htm?id=821118904601,P0,03-13发布,'821118904601,148,,1
雪地靴子女高帮棉鞋外穿厚底板鞋休闲鞋2025新款加绒加厚保暖女靴,,18.27,http://img.alicdn.com/img/bao/uploaded/i4/i3/2217802633552/O1CN010JxUqL1c6rvtgPGda_!!2217802633552.jpg,,女装,女装靴子,29931,,https://item.taobao.com/item.htm?id=998750648979,P0,03-13发布,'998750648979,18.27,,1
康奈冬季马丁靴加绒女装靴子真软皮中年女士保暖棉鞋羊毛防滑妈妈,,136,http://img.alicdn.com/img/bao/uploaded/i4/i4/2219660130325/O1CN01ID1Gxu1EGtpezvvDF_!!2219660130325.jpg,,女装,女装靴子,29938,,https://item.taobao.com/item.htm?id=1001714879998,P0,03-13发布,'1001714879998,136,,1
时尚半高领长袖加绒打底衫女士秋冬百搭显瘦T恤洋气妈妈提花上衣,,69,http://img.alicdn.com/img/bao/uploaded/i4/i1/3191463863/O1CN01woDFjA1ePIzfFzV86_!!0-item_pic.jpg,,女装,女装T恤,29946,,https://item.taobao.com/item.htm?id=834928682914,P0,03-13发布,'834928682914,69,,1
平底秋冬季小个子翻毛皮高筒长靴,,268,http://img.alicdn.com/img/bao/uploaded/i4/i2/676159541/O1CN01j9woOo2KLpRTb2KYt_!!676159541.jpg,,女装,女装靴子,29950,,https://item.taobao.com/item.htm?id=602931821806,P0,03-13发布,'602931821806,268,,1
香港新款内增高加绒ins潮马丁靴,,605,http://img.alicdn.com/img/bao/uploaded/i4/i3/204181104/O1CN01XGWYsM1K1fsiPUPpR_!!204181104.jpg,,女装,女装靴子,29956,,https://item.taobao.com/item.htm?id=627894901992,P0,03-13发布,'627894901992,605,,1
DM100大码百分百女装秋微胖mm百搭修身T恤收腰显瘦高弹针织打底衫,,65.4,http://img.alicdn.com/img/bao/uploaded/i4/i4/73903600/O1CN01yZgI8O1cSqvsEdNVO_!!73903600.jpg,,女装,女装T恤,29961,,https://item.taobao.com/item.htm?id=969952129267,P0,03-13发布,'969952129267,65.4,,1
拉夏贝尔丹宁蓝微喇牛仔裤女秋冬新款高腰显瘦小个子不贴腿喇叭裤,,95.9,http://img.alicdn.com/img/bao/uploaded/i4/i2/1969006077/O1CN01W19esL1ulJvOcIdWc_!!1969006077.jpg,,女装,女装牛仔裤,29964,,https://item.taobao.com/item.htm?id=887291315314,P0,03-13发布,'887291315314,95.9,,1
HM2025冬季新款女装毛茸背心1301270,,219,http://img.alicdn.com/img/bao/uploaded/i4/i2/3676232520/O1CN01n57Typ1UUDCGzWrKf_!!4611686018427386696-0-item_pic.jpg,,女装,女装背心,29967,,https://item.taobao.com/item.htm?id=979514642405,P0,03-13发布,'979514642405,219,,1
夏天B备单品 纯原外单夹趾拖鞋夹脚人字拖女平底时尚外穿真皮凉鞋,,269,http://img.alicdn.com/img/bao/uploaded/i4/i1/1014734990/O1CN01aFhJth1mjTJ6LOaaZ_!!1014734990.jpg,,女装,女装拖鞋平底鞋,29969,,https://item.taobao.com/item.htm?id=775593168803,P0,03-13发布,'775593168803,269,,1
木耳边娃娃领设计感女长袖T恤,,78.3,https://gw.alicdn.com/imgextra/O1CN01fp5giK1IN5daKQAxJ_!!803290880-0-picasso.jpg,,女装,女装T恤,29971,,https://item.taobao.com/item.htm?id=989876048311,P0,03-13发布,'989876048311,78.3,,1
细跟高跟鞋女时尚短靴2025冬季新款尖头时尚加绒皮鞋百搭春秋单靴,,376,"http://img.alicdn.com/img/bao/uploaded/i4/i2/2212378942410/O1CN01eVcmDt1Tfpcookiqd~crop,0,109,750,750~_!!2212378942410.jpg",,女装,女装高跟鞋,29973,,https://item.taobao.com/item.htm?id=998221628386,P0,03-13发布,'998221628386,376,,1
三福卫衣女2025新款冬季美式运动杠条半拉链领宽松上衣女装509715,,139.1,https://gw.alicdn.com/imgextra/O1CN01hYG0cd2MTHeAKANdy_!!397259828-0-picasso.jpg,,女装,女装卫衣运动衣,29976,,https://item.taobao.com/item.htm?id=974785923208,P0,03-13发布,'974785923208,139.1,,1
奥曼史水钻高跟鞋羊皮法式一字带,,198,http://img.alicdn.com/img/bao/uploaded/i4/i3/2740382936/O1CN013Unsle1XYjfxJppqq_!!2740382936.jpg,,女装,女装高跟鞋,29978,,https://item.taobao.com/item.htm?id=711592143181,P0,03-13发布,'711592143181,198,,1
字母镂空性感吊带自带胸垫打底,,13.99,http://img.alicdn.com/img/bao/uploaded/i4/i4/1809793349/O1CN01BEXNac1abtH6hR0Mb_!!1809793349.jpg,,女装,女装背心,29980,,https://item.taobao.com/item.htm?id=724126577508,P0,03-13发布,'724126577508,13.99,,1
系带婚鞋马丁靴特大码女靴44 48cd变装伪娘高跟鞋男女装大佬男用,,121.2,http://img.alicdn.com/img/bao/uploaded/i4/i2/3161498542/TB1_LSTFr5YBuNjSspoXXbeNFXa_!!0-item_pic.jpg,,女装,女装高跟鞋,29984,,https://item.taobao.com/item.htm?id=993372903493,P0,03-13发布,'993372903493,121.2,,1
西西里 脱卸胸垫露背挂脖吊带背心女夏季欧美风辣妹打底上衣外穿,,27,http://img.alicdn.com/img/bao/uploaded/i4/i2/3837353098/O1CN01IwE92Z1Ykw6GjFkZk_!!3837353098.jpg,,女装,女装背心,29992,,https://item.taobao.com/item.htm?id=972914306264,P0,03-13发布,'972914306264,27,,1
伪娘高跟鞋男生穿的cd变装细跟41-43特大码女装大佬鞋子男鞋子,,78,http://img.alicdn.com/img/bao/uploaded/i4/i1/2626538822/O1CN01hEr7512F2X2RnCdaB_!!2626538822.jpg,,女装,女装高跟鞋,30004,,https://item.taobao.com/item.htm?id=782450353953,P0,03-13发布,'782450353953,78,,1
韩版时尚慵懒风针织马甲,,69.5,http://img.alicdn.com/img/bao/uploaded/i4/i1/2206506125667/O1CN01QiJmWx1rjXb4KHN9B_!!2206506125667.jpg,,女装,女装背心,30010,,https://item.taobao.com/item.htm?id=978300115505,P0,03-13发布,'978300115505,69.5,,1
UR2025冬季新款女装芭蕾风立体花朵长袖罩衫衬衫UYL250139,,131,http://img.alicdn.com/img/bao/uploaded/i4/i3/2104668892/O1CN01fFFO9V2FYaviLh9k2_!!2104668892.jpg,,女装,女装衬衫,30014,,https://item.taobao.com/item.htm?id=979653511803,P0,03-13发布,'979653511803,131,,1
鸭鸭羽绒背心马甲女2025秋冬,,139,http://img.alicdn.com/img/bao/uploaded/i4/i1/2219931555570/O1CN01PWBE7Y1r17AnID6rm_!!4611686018427385586-0-item_pic.jpg,,女装,女装外套,30019,,https://item.taobao.com/item.htm?id=970961701519,P0,03-13发布,'970961701519,139,,1
兰精天丝羊毛女士薄软长袖T恤春,,69,http://img.alicdn.com/img/bao/uploaded/i4/i3/51486753/O1CN0148AFWJ1zkvihgq87O_!!51486753.jpg,,女装,女装T恤,30024,,https://item.taobao.com/item.htm?id=964692578151,P0,03-13发布,'964692578151,69,,1
小包菜长筒马丁靴女潮ins酷2021年新款春秋季穿搭粗跟不过膝靴子,,173.9,http://img.alicdn.com/img/bao/uploaded/i4/i1/3386596077/O1CN01wLg1HW1ulJb9xseYv_!!3386596077.jpg,,女装,女装靴子,30028,,https://item.taobao.com/item.htm?id=655704289711,P0,03-13发布,'655704289711,173.9,,1
皮尔卡丹休闲运动服套装女两件套,,192,http://img.alicdn.com/img/bao/uploaded/i4/i3/3937731878/O1CN01pFvZkj1PkAth2vO1a_!!3937731878.jpg,,女装,女装卫衣运动衣,30043,,https://item.taobao.com/item.htm?id=973266561448,P0,03-13发布,'973266561448,192,,1
骆驼女装短款羽绒服冬季男女同款保暖加厚防风连帽面包服羽绒外套,,439,http://img.alicdn.com/img/bao/uploaded/i4/i2/648476316/O1CN01XJMMyS1wWmf8sBP5e_!!4611686018427385500-0-item_pic.jpg,,女装,女装外套,30048,,https://item.taobao.com/item.htm?id=927086335076,P0,03-13发布,'927086335076,439,,1
酷辣复古蓝色牛仔连体裤,,78.6,http://img.alicdn.com/img/bao/uploaded/i4/i3/1616636687/O1CN01idFALU1zGhWGwdcYp_!!1616636687.jpg,,女装,女装连体裤,30052,,https://item.taobao.com/item.htm?id=876327004989,P0,03-13发布,'876327004989,78.6,,1
今年流行漂亮上衣【赠送运费险】,,86.2,http://img.alicdn.com/img/bao/uploaded/i4/i3/1756881453/O1CN01Yy8hFa1MbWa7g9tXi_!!1756881453.jpg,,女装,女装外套,30054,,https://item.taobao.com/item.htm?id=986197263269,P0,03-13发布,'986197263269,86.2,,1
安踏易打理套装女装两件套,,179,http://img.alicdn.com/img/bao/uploaded/i4/i4/2215227820730/O1CN015nMPhh1HGOF1qI5mj_!!4611686018427382458-0-item_pic.jpg,,女装,女装卫衣运动衣,30060,,https://item.taobao.com/item.htm?id=971248161446,P0,03-13发布,'971248161446,179,,1
高级感时尚名媛V领连体裤气质褶皱收腰修身直筒阔腿裤连衣裤夏季,,59.9,http://img.alicdn.com/img/bao/uploaded/i4/i3/490011929/O1CN011AZ52e1Q7WkEuFxXL_!!490011929.jpg,,女装,女装连体裤,30066,,https://item.taobao.com/item.htm?id=666397278263,P0,03-13发布,'666397278263,59.9,,1
小个子裤子！显高假两件喇叭裤,,68.6,http://img.alicdn.com/img/bao/uploaded/i4/i4/4197336683/O1CN01wC2plq1zEs03VY1xX_!!4197336683.jpg,,女装,女装长裤,30069,,https://item.taobao.com/item.htm?id=976954521503,P0,03-13发布,'976954521503,68.6,,1
adidas 阿迪达斯正品休闲卫衣,,199.2,https://gw.alicdn.com/imgextra/O1CN01GaNerV1PGrZg43Zte_!!3881131814-0-picasso.jpg,,女装,女装卫衣运动衣,30073,,https://item.taobao.com/item.htm?id=973271777749,P0,03-13发布,'973271777749,199.2,,1
蓝色衬衫女秋冬宽松内搭叠穿衬衣,,166,http://img.alicdn.com/img/bao/uploaded/i4/i1/774984046/O1CN01PNMgfw1fl7arAb3Ar_!!774984046.jpg,,女装,女装衬衫,30080,,https://item.taobao.com/item.htm?id=973039738891,P0,03-13发布,'973039738891,166,,1
气质淑女高档收腰系带印花连体裤,,78.3,http://img.alicdn.com/img/bao/uploaded/i4/i4/2209404774001/O1CN01SDMieh1fQVkx7QT21_!!2209404774001.jpg,,女装,女装连体裤,30097,,https://item.taobao.com/item.htm?id=985064219315,P0,03-13发布,'985064219315,78.3,,1
“复古雅痞”纯棉修身衬衫,,289,http://img.alicdn.com/img/bao/uploaded/i4/i2/2212382285891/O1CN01QDwlU21tO8Iwbtx7U_!!2212382285891.jpg,,女装,女装衬衫,30099,,https://item.taobao.com/item.htm?id=962145650882,P0,03-13发布,'962145650882,289,,1
150cm小个子加绒格子裤,,79,http://img.alicdn.com/img/bao/uploaded/i4/i2/690287243/O1CN01aqxlHr23NLj6RtbPs_!!690287243.jpg,,女装,女装长裤,30105,,https://item.taobao.com/item.htm?id=866089176412,P0,03-13发布,'866089176412,79,,1
羊绒毛呢裤女2025新款秋冬季高腰宽松百搭气质时尚窄版直筒阔腿裤,,39.8,http://img.alicdn.com/img/bao/uploaded/i4/i3/1621971457/O1CN01RCx96K1MdM4XDp7Ro_!!1621971457.png,,女装,女装长裤,30115,,https://item.taobao.com/item.htm?id=848065139341,P0,03-13发布,'848065139341,39.8,,1
小个子毛呢格子阔腿裤女冬加绒,,69.5,http://img.alicdn.com/img/bao/uploaded/i4/i2/2220274494/O1CN01G4kJQh1j4IpLkfT4p_!!2220274494.jpg,,女装,女装长裤,30126,,https://item.taobao.com/item.htm?id=755356203693,P0,03-13发布,'755356203693,69.5,,1
COS女装 标准版型A字羊毛船领无袖连衣裙1248297001,,545,http://img.alicdn.com/img/bao/uploaded/i4/i1/4101595991/O1CN01fONxbU1u7vwRPEgOV-4101595991.jpg,,女装,女装连衣裙,30129,,https://item.taobao.com/item.htm?id=833531973247,P0,03-13发布,'833531973247,545,,1
Forever 21美式深蓝S阔腿高腰宽松直筒牛仔裤,,104,http://img.alicdn.com/img/bao/uploaded/i4/i4/1601509443/O1CN01cZTORI2Jcx5GzfAAg_!!1601509443.jpg,,女装,女装连体裤,30132,,https://item.taobao.com/item.htm?id=891105865418,P0,03-13发布,'891105865418,104,,1
黑色开叉微喇牛仔裤女2025秋冬款,,77.4,http://img.alicdn.com/img/bao/uploaded/i4/i4/2213197570660/O1CN01kEeF2w1GkKVDLXJe3_!!2213197570660.jpg,,女装,女装长裤,30141,,https://item.taobao.com/item.htm?id=987287911761,P0,03-13发布,'987287911761,77.4,,1
25年冬女装环保棉绒感小立领T恤,,795,http://img.alicdn.com/img/bao/uploaded/i4/i1/2212868115097/O1CN01VxJgNm1nWTrGKNFSh_!!2212868115097.jpg,,女装,女装T恤,30145,,https://item.taobao.com/item.htm?id=986518217088,P0,03-13发布,'986518217088,795,,1
品牌折扣商场撤柜女装冬季衬衫,,79.19,http://img.alicdn.com/img/bao/uploaded/i4/i3/279827532/O1CN01KkBmn125ViGit8eIY_!!279827532.jpg,,女装,女装衬衫,30151,,https://item.taobao.com/item.htm?id=990062479885,P0,03-13发布,'990062479885,79.19,,1
MsShe大码女装欧棉绒休闲阔腿裤,,126.42,http://img.alicdn.com/img/bao/uploaded/i4/i1/445529553/O1CN01JudOAE2KRKjGulddw_!!445529553.jpg,,女装,女装长裤,30155,,https://item.taobao.com/item.htm?id=974759650921,P0,03-13发布,'974759650921,126.42,,1
加绒加厚白衬衫120-200斤职业装,,79,http://img.alicdn.com/img/bao/uploaded/i4/i1/61428533/O1CN0115Twuh2CuAQ9WtxTX_!!61428533.jpg,,女装,女装衬衫,30165,,https://item.taobao.com/item.htm?id=690605475642,P0,03-13发布,'690605475642,79,,1
圆领五分袖T恤内搭高级感,,28.1,http://img.alicdn.com/img/bao/uploaded/i4/i2/1990568937/O1CN01PKuKxm2FtCcsRwqiR_!!1990568937.jpg,,女装,女装T恤,30171,,https://item.taobao.com/item.htm?id=829848956056,P0,03-13发布,'829848956056,28.1,,1
【成毅代言】Gap女装2025秋季新款微弹中腰水洗喇叭牛仔裤793123,,199,http://img.alicdn.com/img/bao/uploaded/i4/i1/669642169/O1CN01Ii0I6v1RtSBCJBdt6-669642169.jpg,,女装,女装牛仔裤,30176,,https://item.taobao.com/item.htm?id=944860240791,P0,03-13发布,'944860240791,199,,1
格子全棉60岁奶奶夏天长袖衬衫,,48,http://img.alicdn.com/img/bao/uploaded/i4/i3/1708478529/O1CN01yQ0fVb2CsKe8NDnZ0_!!1708478529-0-lubanu-s.jpg,,女装,女装衬衫,30184,,https://item.taobao.com/item.htm?id=618250953729,P0,03-13发布,'618250953729,48,,1
大码胖mm麂皮绒半身裙女秋冬季复古高腰遮胯a字包臀裙显瘦短裙子,,61.5,http://img.alicdn.com/img/bao/uploaded/i4/i1/2208259407886/O1CN01tzmTsK287qT1jwLbM_!!2208259407886.jpg,,女装,女装短裙,30192,,https://item.taobao.com/item.htm?id=979574094615,P0,03-13发布,'979574094615,61.5,,1
新款时尚洋气莫代尔柔软亲肤上衣,,79,http://img.alicdn.com/img/bao/uploaded/i4/i1/3496472345/O1CN01HTd3m51TC3jz99dFK_!!0-item_pic.jpg,,女装,女装卫衣运动衣,30208,,https://item.taobao.com/item.htm?id=808690804190,P0,03-13发布,'808690804190,79,,1
2024高端女鞋法式波西米亚风编织真皮半拖平底凉鞋外穿拖鞋女夏季,,105,http://img.alicdn.com/img/bao/uploaded/i4/i3/815664977/O1CN01TZsH5q1mdWBFQJiLG_!!815664977.jpg,,女装,女装拖鞋平底鞋,30211,,https://item.taobao.com/item.htm?id=802422261613,P0,03-13发布,'802422261613,105,,1
juanjuanyee【华美千金】30圈圈羊毛+鹅绒气质御姐保暖中裙套装,,491,http://img.alicdn.com/img/bao/uploaded/i4/i2/2201256422117/O1CN01G4xe1o1RVdZwrNGyv_!!2201256422117.jpg,,女装,Ifashion 女装,30216,,https://item.taobao.com/item.htm?id=998766457466,P0,03-13发布,'998766457466,491,,1
连帽针织卫衣纸样运动裤外套,,17.9,https://gw.alicdn.com/imgextra/O1CN01HBh4bu22IwO2a8psm_!!2927357098-0-picasso.jpg,,女装,女装睡衣,30217,,https://item.taobao.com/item.htm?id=992903136445,P0,03-13发布,'992903136445,17.9,,1
韩系高级感学院风翻领假两件针织衫女秋冬内搭毛衣修身打底衫上衣,,57.3,"http://img.alicdn.com/img/bao/uploaded/i4/i3/1730270381/O1CN01hhWLoZ1EgY0p8lmJd~crop,0,240,1440,1440~_!!1730270381.jpg",,女装,Ifashion 女装,30229,,https://item.taobao.com/item.htm?id=1003269577062,P0,03-13发布,'1003269577062,57.3,,1
对黄黑皮友好度满分的浅粉牛仔裤,,78.3,http://img.alicdn.com/img/bao/uploaded/i4/i2/671362806/O1CN01kdp86l1WbCRxCy7xQ_!!671362806.jpg,,女装,女装牛仔裤,30236,,https://item.taobao.com/item.htm?id=974756006375,P0,03-13发布,'974756006375,78.3,,1
美拉德骑士靴 二染高丝光牛反绒/内里羊皮 真皮高筒靴显腿长靴子,,699,http://img.alicdn.com/img/bao/uploaded/i4/i2/372477188/O1CN01pdY7Sj22yA1hqYGw4_!!372477188.jpg,,女装,女装靴子,30237,,https://item.taobao.com/item.htm?id=996948034855,P0,03-13发布,'996948034855,699,,1
黑色高腰窄版直筒牛仔裤女2025款,,69.5,http://img.alicdn.com/img/bao/uploaded/i4/i1/2473890983/O1CN01Rw51F31J8GQ7c5PFl_!!2473890983.jpg,,女装,女装牛仔裤,30240,,https://item.taobao.com/item.htm?id=972405214776,P0,03-13发布,'972405214776,69.5,,1
TO1Z0065腿套针织中靴女秋冬季复古靴子平底瘦瘦靴小个子马丁靴,,253,http://img.alicdn.com/img/bao/uploaded/i4/i2/25412303/O1CN01LCRSrO1SspEzP6Csn_!!25412303.jpg,,女装,女装靴子,30246,,https://item.taobao.com/item.htm?id=990319030033,P0,03-13发布,'990319030033,253,,1
粉色半高领秋季半袖修身短款上衣,,79.08,http://img.alicdn.com/img/bao/uploaded/i4/i4/2258940643/O1CN01pQbfaf1GcXkGOgUN6_!!4611686018427384547-0-item_pic.jpg,,女装,女装卫衣运动衣,30253,,https://item.taobao.com/item.htm?id=954562528757,P0,03-13发布,'954562528757,79.08,,1
大码打底裤女弹力魔术裤子,,87.1,http://img.alicdn.com/img/bao/uploaded/i4/i1/17475839/O1CN01ITvp5r1t0JRMYfzzV_!!17475839.jpg,,女装,女装长裤,30255,,https://item.taobao.com/item.htm?id=702589294577,P0,03-13发布,'702589294577,87.1,,1
